tuple_id	id	condition	response_num	num_cum_ideas	num_cum_categories
[u'beb4cf7756c651f824342f81b593a30d8bbdba236c79463bf3611991', u'2013-09-11 00:35:07', 5, 1]	7696	5	189	114	55
[u'beb4cf7756c651f824342f81b593a30d8bbdba236c79463bf3611991', u'2013-09-11 00:35:07', 5, 0]	7746	5	190	114	55
[u'beb4cf7756c651f824342f81b593a30d8bbdba236c79463bf3611991', u'2013-09-11 00:35:07', 5, 3]	7951	5	191	114	55
[u'beb4cf7756c651f824342f81b593a30d8bbdba236c79463bf3611991', u'2013-09-11 00:35:07', 5, 4]	8560	5	192	114	55
[u'c6b7986174c863091342dca142dc86d7eea10c02ed607f410e9f43ce', u'2013-09-10 21:15:58', 5, 1]	4794	5	193	114	55
[u'c6b7986174c863091342dca142dc86d7eea10c02ed607f410e9f43ce', u'2013-09-10 21:15:58', 5, 2]	4904	5	194	114	55
[u'c6b7986174c863091342dca142dc86d7eea10c02ed607f410e9f43ce', u'2013-09-10 21:15:58', 5, 3]	8229	5	195	114	55
[u'c6b7986174c863091342dca142dc86d7eea10c02ed607f410e9f43ce', u'2013-09-10 21:15:58', 5, 0]	9824	5	196	115	55
[u'c6b7986174c863091342dca142dc86d7eea10c02ed607f410e9f43ce', u'2013-09-10 21:15:58', 5, 4]	9826	5	197	116	55
[u'ce152b5a9dc17587ad76dc118f4b9630193eb26e2d23f8ccd2f67257', u'2013-09-03 10:42:55', 5, 2]	5029	5	198	116	55
[u'ce152b5a9dc17587ad76dc118f4b9630193eb26e2d23f8ccd2f67257', u'2013-09-03 10:42:55', 5, 3]	9260	5	199	117	56
[u'ce152b5a9dc17587ad76dc118f4b9630193eb26e2d23f8ccd2f67257', u'2013-09-03 10:42:55', 5, 0]	9292	5	200	118	56
[u'ce152b5a9dc17587ad76dc118f4b9630193eb26e2d23f8ccd2f67257', u'2013-09-03 10:42:55', 5, 1]	9294	5	201	119	56
[u'ce152b5a9dc17587ad76dc118f4b9630193eb26e2d23f8ccd2f67257', u'2013-09-03 10:42:55', 5, 4]	9295	5	202	120	57
[u'cef457e3ab334cbf94d0b473c56e30219aa80dbd9ceb0e7673174243', u'2013-09-11 00:41:48', 5, 4]	7919	5	203	120	57
[u'cef457e3ab334cbf94d0b473c56e30219aa80dbd9ceb0e7673174243', u'2013-09-11 00:41:48', 5, 2]	9141	5	204	121	57
[u'cef457e3ab334cbf94d0b473c56e30219aa80dbd9ceb0e7673174243', u'2013-09-11 00:41:48', 5, 1]	9373	5	205	122	57
[u'cef457e3ab334cbf94d0b473c56e30219aa80dbd9ceb0e7673174243', u'2013-09-11 00:41:48', 5, 0]	9857	5	206	123	58
[u'cef457e3ab334cbf94d0b473c56e30219aa80dbd9ceb0e7673174243', u'2013-09-11 00:41:48', 5, 3]	9858	5	207	124	59
[u'cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed', u'2013-09-12 08:34:43', 5, 3]	7277	5	208	124	59
[u'cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed', u'2013-09-12 08:34:43', 5, 1]	7716	5	209	125	59
[u'cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed', u'2013-09-12 08:34:43', 5, 4]	7759	5	210	125	59
[u'cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed', u'2013-09-12 08:34:43', 5, 0]	8484	5	211	125	59
[u'cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed', u'2013-09-12 08:34:43', 5, 2]	10013	5	212	126	59
[u'd7f57c7c3156a06432b678af1cc78401885f8062010cf5e7f89b71fa', u'2013-09-10 22:53:08', 5, 0]	7272	5	213	126	59
[u'd7f57c7c3156a06432b678af1cc78401885f8062010cf5e7f89b71fa', u'2013-09-10 22:53:08', 5, 1]	7650	5	214	127	59
[u'd7f57c7c3156a06432b678af1cc78401885f8062010cf5e7f89b71fa', u'2013-09-10 22:53:08', 5, 3]	8860	5	215	128	60
[u'd7f57c7c3156a06432b678af1cc78401885f8062010cf5e7f89b71fa', u'2013-09-10 22:53:08', 5, 4]	9811	5	216	128	60
[u'd7f57c7c3156a06432b678af1cc78401885f8062010cf5e7f89b71fa', u'2013-09-10 22:53:08', 5, 2]	9847	5	217	129	60
[u'd967b0b671fbfbf6bf334bb2eda329914a655b79ae774a6a985b2e57', u'2013-09-10 21:51:24', 5, 4]	7742	5	218	129	60
[u'd967b0b671fbfbf6bf334bb2eda329914a655b79ae774a6a985b2e57', u'2013-09-10 21:51:24', 5, 1]	7787	5	219	129	60
[u'd967b0b671fbfbf6bf334bb2eda329914a655b79ae774a6a985b2e57', u'2013-09-10 21:51:24', 5, 3]	8492	5	220	130	60
[u'd967b0b671fbfbf6bf334bb2eda329914a655b79ae774a6a985b2e57', u'2013-09-10 21:51:24', 5, 2]	9020	5	221	130	60
[u'd967b0b671fbfbf6bf334bb2eda329914a655b79ae774a6a985b2e57', u'2013-09-10 21:51:24', 5, 0]	9624	5	222	131	61
[u'da7454d14a81ddefad46cb3d242b4c3303c9351fe15aa304fdc125a8', u'2013-09-10 21:17:42', 5, 2]	4795	5	223	131	61
[u'da7454d14a81ddefad46cb3d242b4c3303c9351fe15aa304fdc125a8', u'2013-09-10 21:17:42', 5, 0]	5002	5	224	131	61
[u'da7454d14a81ddefad46cb3d242b4c3303c9351fe15aa304fdc125a8', u'2013-09-10 21:17:42', 5, 1]	7561	5	225	132	62
[u'da7454d14a81ddefad46cb3d242b4c3303c9351fe15aa304fdc125a8', u'2013-09-10 21:17:42', 5, 3]	7738	5	226	132	62
[u'da7454d14a81ddefad46cb3d242b4c3303c9351fe15aa304fdc125a8', u'2013-09-10 21:17:42', 5, 4]	8301	5	227	133	63
[u'db7dd42ea2cbe798f6d18f4827dfaec9b9b60e11a61073e76986a1b3', u'2013-09-10 21:05:35', 5, 2]	8373	5	228	134	64
[u'db7dd42ea2cbe798f6d18f4827dfaec9b9b60e11a61073e76986a1b3', u'2013-09-10 21:05:35', 5, 4]	8598	5	229	135	64
[u'db7dd42ea2cbe798f6d18f4827dfaec9b9b60e11a61073e76986a1b3', u'2013-09-10 21:05:35', 5, 1]	8801	5	230	136	64
[u'db7dd42ea2cbe798f6d18f4827dfaec9b9b60e11a61073e76986a1b3', u'2013-09-10 21:05:35', 5, 0]	9041	5	231	137	64
[u'db7dd42ea2cbe798f6d18f4827dfaec9b9b60e11a61073e76986a1b3', u'2013-09-10 21:05:35', 5, 3]	9807	5	232	137	64
[u'dbd6376b831b1d3d6c6d126ae98a2f34aa9bb5b1883d1fccec816a13', u'2013-09-11 13:49:22', 5, 0]	4801	5	233	137	64
[u'dbd6376b831b1d3d6c6d126ae98a2f34aa9bb5b1883d1fccec816a13', u'2013-09-11 13:49:22', 5, 4]	5056	5	234	137	64
[u'dbd6376b831b1d3d6c6d126ae98a2f34aa9bb5b1883d1fccec816a13', u'2013-09-11 13:49:22', 5, 3]	7424	5	235	138	64
[u'dbd6376b831b1d3d6c6d126ae98a2f34aa9bb5b1883d1fccec816a13', u'2013-09-11 13:49:22', 5, 2]	7874	5	236	138	64
[u'dbd6376b831b1d3d6c6d126ae98a2f34aa9bb5b1883d1fccec816a13', u'2013-09-11 13:49:22', 5, 1]	8285	5	237	139	65
[u'e3e7e5810092f15a8c25ca3c2b959eb2a0c1e9a265ef9a0025455d9c', u'2013-09-11 00:13:50', 5, 1]	7312	5	238	139	65
[u'e3e7e5810092f15a8c25ca3c2b959eb2a0c1e9a265ef9a0025455d9c', u'2013-09-11 00:13:50', 5, 0]	7744	5	239	139	65
[u'e3e7e5810092f15a8c25ca3c2b959eb2a0c1e9a265ef9a0025455d9c', u'2013-09-11 00:13:50', 5, 2]	8579	5	240	139	65
[u'e3e7e5810092f15a8c25ca3c2b959eb2a0c1e9a265ef9a0025455d9c', u'2013-09-11 00:13:50', 5, 3]	9851	5	241	140	66
[u'e3e7e5810092f15a8c25ca3c2b959eb2a0c1e9a265ef9a0025455d9c', u'2013-09-11 00:13:50', 5, 4]	9852	5	242	141	67
[u'e43330f6961e3ddea72d21f594e9d291da61291e37741d3e26a95185', u'2013-07-17 20:14:18', 5, 0]	7234	5	243	141	67
[u'e43330f6961e3ddea72d21f594e9d291da61291e37741d3e26a95185', u'2013-07-17 20:14:18', 5, 1]	7652	5	244	141	67
[u'e43330f6961e3ddea72d21f594e9d291da61291e37741d3e26a95185', u'2013-07-17 20:14:18', 5, 4]	7890	5	245	142	67
[u'e43330f6961e3ddea72d21f594e9d291da61291e37741d3e26a95185', u'2013-07-17 20:14:18', 5, 3]	7941	5	246	142	67
[u'e43330f6961e3ddea72d21f594e9d291da61291e37741d3e26a95185', u'2013-07-17 20:14:18', 5, 2]	8552	5	247	143	67
[u'e5ffbd9f65b6dce8d4e5dd19ba0cc65767cd95066adc1167b2498cb4', u'2013-09-10 22:43:09', 5, 0]	4798	5	248	143	67
[u'e5ffbd9f65b6dce8d4e5dd19ba0cc65767cd95066adc1167b2498cb4', u'2013-09-10 22:43:09', 5, 2]	4910	5	249	143	67
[u'e5ffbd9f65b6dce8d4e5dd19ba0cc65767cd95066adc1167b2498cb4', u'2013-09-10 22:43:09', 5, 3]	7345	5	250	143	67
[u'e5ffbd9f65b6dce8d4e5dd19ba0cc65767cd95066adc1167b2498cb4', u'2013-09-10 22:43:09', 5, 4]	7743	5	251	143	67
[u'e5ffbd9f65b6dce8d4e5dd19ba0cc65767cd95066adc1167b2498cb4', u'2013-09-10 22:43:09', 5, 1]	8319	5	252	144	67
[u'ed82bc0f9923b8c3022f0f7849fb07d2f574f88410e92249ab0ac835', u'2013-09-10 21:26:07', 5, 2]	9165	5	253	145	67
[u'ed82bc0f9923b8c3022f0f7849fb07d2f574f88410e92249ab0ac835', u'2013-09-10 21:26:07', 5, 0]	9830	5	254	146	68
[u'ed82bc0f9923b8c3022f0f7849fb07d2f574f88410e92249ab0ac835', u'2013-09-10 21:26:07', 5, 1]	9831	5	255	147	68
[u'ed82bc0f9923b8c3022f0f7849fb07d2f574f88410e92249ab0ac835', u'2013-09-10 21:26:07', 5, 3]	9832	5	256	148	68
[u'ed82bc0f9923b8c3022f0f7849fb07d2f574f88410e92249ab0ac835', u'2013-09-10 21:26:07', 5, 4]	9833	5	257	149	69
[u'f3968410c82fc1565b0f60e6a708dad50b86120cdb2e05d349789d11', u'2013-09-10 21:08:02', 5, 2]	4902	5	258	149	69
[u'f3968410c82fc1565b0f60e6a708dad50b86120cdb2e05d349789d11', u'2013-09-10 21:08:02', 5, 0]	7485	5	259	149	69
[u'f3968410c82fc1565b0f60e6a708dad50b86120cdb2e05d349789d11', u'2013-09-10 21:08:02', 5, 1]	7611	5	260	149	69
[u'f3968410c82fc1565b0f60e6a708dad50b86120cdb2e05d349789d11', u'2013-09-10 21:08:02', 5, 4]	8129	5	261	150	69
[u'f3968410c82fc1565b0f60e6a708dad50b86120cdb2e05d349789d11', u'2013-09-10 21:08:02', 5, 3]	8712	5	262	151	69
[u'f3b2ef9d4c66dca8c87671419cdb9f4d39db60757519ecdcbc63522a', u'2013-09-10 22:22:07', 5, 0]	4827	5	263	152	69
[u'f3b2ef9d4c66dca8c87671419cdb9f4d39db60757519ecdcbc63522a', u'2013-09-10 22:22:07', 5, 2]	9195	5	264	153	69
[u'f3b2ef9d4c66dca8c87671419cdb9f4d39db60757519ecdcbc63522a', u'2013-09-10 22:22:07', 5, 3]	9417	5	265	154	69
[u'f3b2ef9d4c66dca8c87671419cdb9f4d39db60757519ecdcbc63522a', u'2013-09-10 22:22:07', 5, 4]	9521	5	266	155	70
[u'f3b2ef9d4c66dca8c87671419cdb9f4d39db60757519ecdcbc63522a', u'2013-09-10 22:22:07', 5, 1]	9842	5	267	156	70
[u'f7f5874a1a20b4aac820f47d47587e51b7cd86d24dfb6db658fa09b6', u'2013-07-18 11:31:59', 5, 0]	7235	5	268	156	70
[u'f7f5874a1a20b4aac820f47d47587e51b7cd86d24dfb6db658fa09b6', u'2013-07-18 11:31:59', 5, 2]	7236	5	269	156	70
[u'f7f5874a1a20b4aac820f47d47587e51b7cd86d24dfb6db658fa09b6', u'2013-07-18 11:31:59', 5, 3]	7285	5	270	156	70
[u'f7f5874a1a20b4aac820f47d47587e51b7cd86d24dfb6db658fa09b6', u'2013-07-18 11:31:59', 5, 4]	8270	5	271	157	70
[u'f7f5874a1a20b4aac820f47d47587e51b7cd86d24dfb6db658fa09b6', u'2013-07-18 11:31:59', 5, 1]	8570	5	272	158	71
[u'fb3fd4a835fcec6df0242e391537cb8da6f8d929e135b23985fc18c3', u'2013-09-10 21:52:38', 5, 0]	7270	5	273	158	71
[u'fb3fd4a835fcec6df0242e391537cb8da6f8d929e135b23985fc18c3', u'2013-09-10 21:52:38', 5, 1]	7311	5	274	158	71
[u'fb3fd4a835fcec6df0242e391537cb8da6f8d929e135b23985fc18c3', u'2013-09-10 21:52:38', 5, 3]	7950	5	275	158	71
[u'fb3fd4a835fcec6df0242e391537cb8da6f8d929e135b23985fc18c3', u'2013-09-10 21:52:38', 5, 2]	8262	5	276	159	71
[u'fb3fd4a835fcec6df0242e391537cb8da6f8d929e135b23985fc18c3', u'2013-09-10 21:52:38', 5, 4]	8535	5	277	160	71
[u'fe2b2ddb88ab8e826214d26a2b6715ae5bbe9a2b2a4f07d543f47bbf', u'2013-09-03 11:30:44', 5, 4]	4753	5	278	161	72
[u'fe2b2ddb88ab8e826214d26a2b6715ae5bbe9a2b2a4f07d543f47bbf', u'2013-09-03 11:30:44', 5, 0]	4777	5	279	161	72
[u'fe2b2ddb88ab8e826214d26a2b6715ae5bbe9a2b2a4f07d543f47bbf', u'2013-09-03 11:30:44', 5, 1]	4891	5	280	161	72
[u'fe2b2ddb88ab8e826214d26a2b6715ae5bbe9a2b2a4f07d543f47bbf', u'2013-09-03 11:30:44', 5, 2]	7422	5	281	161	72
[u'fe2b2ddb88ab8e826214d26a2b6715ae5bbe9a2b2a4f07d543f47bbf', u'2013-09-03 11:30:44', 5, 3]	8604	5	282	162	72
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 1]	4921	10	0	1	1
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 2]	4922	10	1	1	1
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 9]	5008	10	2	2	2
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 4]	8543	10	3	3	3
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 0]	8581	10	4	4	3
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 6]	8709	10	5	5	4
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 8]	9864	10	6	6	4
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 3]	9960	10	7	7	4
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 5]	9962	10	8	8	5
[u'0eae25bbbbad9d9904db66ea843847ad8994ee53abc4d3cdbb5346ac', u'2013-09-11 18:24:32', 10, 7]	9964	10	9	9	5
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 4]	5030	10	10	10	5
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 8]	5094	10	11	11	6
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 1]	7253	10	12	12	7
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 7]	7640	10	13	13	7
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 2]	7779	10	14	14	8
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 3]	7815	10	15	15	9
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 9]	8419	10	16	16	9
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 0]	8458	10	17	17	10
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 5]	9296	10	18	18	11
[u'2259b9bbdf5910ca40523ae70184ba47839ca879bc3e0dabd1bbb886', u'2013-09-03 10:47:50', 10, 6]	9298	10	19	19	12
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 1]	5011	10	20	19	12
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 5]	7318	10	21	20	13
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 6]	7327	10	22	21	14
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 7]	7703	10	23	22	14
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 4]	8023	10	24	23	15
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 8]	8126	10	25	24	16
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 0]	8205	10	26	25	16
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 9]	8544	10	27	25	16
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 3]	8569	10	28	26	17
[u'2dbecc896f230b614707e0555bbf9367e7de1c59bda63a1a18c38bd8', u'2013-09-11 22:40:50', 10, 2]	9984	10	29	27	17
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 6]	5108	10	30	28	17
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 2]	7192	10	31	29	18
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 4]	7472	10	32	30	19
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 5]	7569	10	33	31	20
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 3]	8477	10	34	32	20
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 0]	8556	10	35	33	20
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 1]	8557	10	36	34	20
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 7]	8558	10	37	35	20
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 8]	8563	10	38	36	20
[u'3593d95b5d0b1dd0e3ed9f5093b48fc224353e86be3c155a55287c8f', u'2013-07-18 11:05:56', 10, 9]	8564	10	39	36	20
[u'37b6f7f5983f891c41ce7134c1929f2a202b19f2aa7a3c06df5f1127', u'2013-09-10 11:43:19', 10, 1]	7265	10	40	36	20
[u'37b6f7f5983f891c41ce7134c1929f2a202b19f2aa7a3c06df5f1127', u'2013-09-10 11:43:19', 10, 4]	7664	10	41	37	20
[u'37b6f7f5983f891c41ce7134c1929f2a202b19f2aa7a3c06df5f1127', u'2013-09-10 11:43:19', 10, 0]	9772	10	42	38	20
[u'37b6f7f5983f891c41ce7134c1929f2a202b19f2aa7a3c06df5f1127', u'2013-09-10 11:43:19', 10, 2]	9773	10	43	39	20
[u'37b6f7f5983f891c41ce7134c1929f2a202b19f2aa7a3c06df5f1127', u'2013-09-10 11:43:19', 10, 3]	9774	10	44	40	20
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 9]	4804	10	45	41	21
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 2]	4919	10	46	41	21
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 6]	7361	10	47	42	22
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 1]	7376	10	48	43	23
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 8]	7377	10	49	43	23
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 7]	7616	10	50	44	24
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 3]	8960	10	51	45	25
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 5]	8983	10	52	46	26
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 4]	9384	10	53	47	27
[u'3e8d759c2628efafe8de9828aa40da90c85a1431f6d866030b8c64a2', u'2013-09-11 14:56:44', 10, 0]	9913	10	54	48	27
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 1]	4826	10	55	49	28
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 0]	7267	10	56	49	28
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 6]	7342	10	57	50	28
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 2]	7482	10	58	50	28
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 3]	7483	10	59	50	28
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 4]	7914	10	60	51	28
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 9]	7915	10	61	51	28
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 5]	8525	10	62	52	29
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 7]	8526	10	63	52	29
[u'3f16a0c959083476fdbf2baa20f2d6df3800a05b7a0955c4c511bb86', u'2013-09-10 16:25:15', 10, 8]	8527	10	64	52	29
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 0]	4900	10	65	52	29
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 2]	5040	10	66	52	29
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 6]	7210	10	67	52	29
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 3]	7484	10	68	52	29
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 1]	7518	10	69	53	30
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 8]	8759	10	70	54	31
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 4]	9068	10	71	55	32
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 5]	9789	10	72	56	32
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 7]	9803	10	73	57	32
[u'432eda5f94c2effc65daa33188670446d9f726715389ad64c5c9df53', u'2013-09-10 20:45:29', 10, 9]	9804	10	74	58	33
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 2]	4775	10	75	58	33
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 0]	7199	10	76	58	33
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 4]	7337	10	77	58	33
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 5]	7686	10	78	58	33
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 6]	7800	10	79	59	34
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 1]	7817	10	80	59	34
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 3]	9407	10	81	60	35
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 7]	9408	10	82	61	36
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 8]	9409	10	83	62	36
[u'5cf308a3616df10ee22b5b204aac43b14457f72754702282fdaca680', u'2013-09-03 11:21:51', 10, 9]	9410	10	84	63	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 2]	4854	10	85	64	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 4]	7209	10	86	64	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 8]	7517	10	87	64	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 7]	7587	10	88	65	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 9]	7917	10	89	65	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 0]	9797	10	90	66	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 1]	9799	10	91	67	36
[u'5e4a8e433ee0c34f13cd290dfedfaa707d89ca353015ac5d277a47fa', u'2013-09-10 18:39:09', 10, 3]	9800	10	92	68	36
