response_id	id	condition	response_num	num_cum_ideas	num_cum_categories	run_id	num_responses_requested	user_id
[u'4d7c322f6ff561db9fe8984518d0c1d78c352f9c06a06a80fa9eff30', u'2013-09-10 22:03:13', 5, 1]	8178	5	81	61	33	[u'4d7c322f6ff561db9fe8984518d0c1d78c352f9c06a06a80fa9eff30', u'2013-09-10 22:03:13', 5]	5	4d7c322f6ff561db9fe8984518d0c1d78c352f9c06a06a80fa9eff30
[u'4d7c322f6ff561db9fe8984518d0c1d78c352f9c06a06a80fa9eff30', u'2013-09-10 22:03:13', 5, 2]	9131	5	82	62	34	[u'4d7c322f6ff561db9fe8984518d0c1d78c352f9c06a06a80fa9eff30', u'2013-09-10 22:03:13', 5]	5	4d7c322f6ff561db9fe8984518d0c1d78c352f9c06a06a80fa9eff30
[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5, 0]	7078	5	83	62	34	[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5]	5	4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb
[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5, 4]	7993	5	84	63	35	[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5]	5	4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb
[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5, 3]	8810	5	85	64	35	[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5]	5	4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb
[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5, 1]	9102	5	86	65	35	[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5]	5	4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb
[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5, 2]	9127	5	87	66	36	[u'4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb', u'2013-09-10 21:35:01', 5]	5	4d861f6d3260475c5ce589db1778838189b789f014055b9cdd7929fb
[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5, 1]	6740	5	88	66	36	[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5]	5	4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1
[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5, 3]	6851	5	89	67	37	[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5]	5	4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1
[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5, 2]	7109	5	90	67	37	[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5]	5	4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1
[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5, 4]	7269	5	91	67	37	[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5]	5	4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1
[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5, 0]	7463	5	92	68	37	[u'4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1', u'2013-09-11 01:56:05', 5]	5	4e3f6e0dca58a87ee329ae5052bcc623c41a54c57fe5fefcc9a0b0a1
[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5, 1]	8360	5	93	69	37	[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5]	5	518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c
[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5, 0]	9135	5	94	70	37	[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5]	5	518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c
[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5, 2]	9136	5	95	71	37	[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5]	5	518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c
[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5, 3]	9137	5	96	72	38	[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5]	5	518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c
[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5, 4]	9138	5	97	73	38	[u'518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c', u'2013-09-10 22:36:17', 5]	5	518ee3c543cea39e5e7a3dfc49837226018397c3e56aac43a1a2d40c
[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5, 4]	6828	5	98	73	38	[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5]	5	57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876
[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5, 1]	6910	5	99	73	38	[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5]	5	57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876
[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5, 0]	7915	5	100	74	38	[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5]	5	57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876
[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5, 2]	8315	5	101	75	39	[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5]	5	57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876
[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5, 3]	9140	5	102	76	40	[u'57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876', u'2013-09-10 23:50:10', 5]	5	57a755afa5b1e668947d5281434b1d618d8618872457b2572f79a876
[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5, 2]	4423	5	103	77	40	[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5]	5	5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20
[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5, 1]	6642	5	104	77	40	[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5]	5	5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20
[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5, 0]	9113	5	105	78	41	[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5]	5	5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20
[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5, 3]	9115	5	106	79	41	[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5]	5	5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20
[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5, 4]	9116	5	107	80	41	[u'5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20', u'2013-09-10 21:13:47', 5]	5	5c7b2a89aff9adcb1dc360440e8e52f6a41b59638c885e5b1a39de20
[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5, 0]	6696	5	108	81	41	[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5]	5	6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4
[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5, 3]	6737	5	109	81	41	[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5]	5	6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4
[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5, 1]	7145	5	110	81	41	[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5]	5	6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4
[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5, 4]	7609	5	111	82	41	[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5]	5	6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4
[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5, 2]	7617	5	112	82	41	[u'6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4', u'2013-09-10 21:04:17', 5]	5	6399789e9ec09b583d41358d19799ccc603b4d76d0c22bbcceb4ded4
[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5, 1]	4588	5	113	82	41	[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5]	5	6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b
[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5, 0]	7114	5	114	82	41	[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5]	5	6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b
[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5, 4]	7467	5	115	82	41	[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5]	5	6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b
[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5, 2]	9238	5	116	83	41	[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5]	5	6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b
[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5, 3]	9268	5	117	84	42	[u'6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b', u'2013-09-12 06:51:35', 5]	5	6adf26bef62afafd9c155540d2c95b5c14223ac048370b00b452922b
[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5, 2]	7932	5	118	84	42	[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5]	5	70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a
[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5, 1]	8108	5	119	85	43	[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5]	5	70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a
[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5, 0]	9076	5	120	86	44	[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5]	5	70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a
[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5, 3]	9079	5	121	87	44	[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5]	5	70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a
[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5, 4]	9080	5	122	88	44	[u'70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a', u'2013-09-10 11:53:05', 5]	5	70de8b215d80eec67d476b925ce8b1e33cd6a2567515862ee132761a
[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5, 0]	4388	5	123	88	44	[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5]	5	7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5
[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5, 2]	4619	5	124	88	44	[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5]	5	7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5
[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5, 3]	7149	5	125	88	44	[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5]	5	7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5
[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5, 1]	7267	5	126	88	44	[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5]	5	7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5
[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5, 4]	9126	5	127	89	45	[u'7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5', u'2013-09-10 21:29:52', 5]	5	7dd08e1a3c6485f02a557be3b34ce961cd21e982f42b0880b6fbfdd5
[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5, 2]	4436	5	128	90	45	[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5]	5	7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6
[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5, 1]	4492	5	129	90	45	[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5]	5	7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6
[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5, 0]	6909	5	130	90	45	[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5]	5	7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6
[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5, 3]	7490	5	131	91	46	[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5]	5	7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6
[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5, 4]	7491	5	132	91	46	[u'7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6', u'2013-09-10 23:18:47', 5]	5	7fd4aafdc5c7e3f111294f7ce46caf9991b214330612f39972dc37a6
[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5, 3]	7991	5	133	91	46	[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5]	5	8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f
[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5, 4]	7992	5	134	91	46	[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5]	5	8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f
[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5, 0]	9107	5	135	92	47	[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5]	5	8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f
[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5, 1]	9108	5	136	92	47	[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5]	5	8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f
[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5, 2]	9109	5	137	92	47	[u'8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f', u'2013-09-10 21:07:39', 5]	5	8030b9aaff5f2b722feb4dc34400d094fd9926092c6f2c0fdb8a540f
[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5, 0]	4493	5	138	92	47	[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5]	5	819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca
[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5, 3]	7192	5	139	93	47	[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5]	5	819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca
[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5, 1]	9147	5	140	94	47	[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5]	5	819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca
[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5, 2]	9148	5	141	95	48	[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5]	5	819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca
[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5, 4]	9149	5	142	96	48	[u'819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca', u'2013-09-11 00:51:01', 5]	5	819bbb703d5e72858b5204d1031b2f79c49ebacd4b001a9d52f2dfca
[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5, 2]	4387	5	143	96	48	[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5]	5	87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a
[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5, 0]	6697	5	144	96	48	[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5]	5	87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a
[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5, 3]	7027	5	145	96	48	[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5]	5	87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a
[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5, 4]	7445	5	146	97	49	[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5]	5	87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a
[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5, 1]	7870	5	147	98	49	[u'87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a', u'2013-09-10 21:22:23', 5]	5	87d371afd469723f17299dc7ede1d0b5d96da026a137b7d8b57ca93a
[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5, 0]	4484	5	148	98	49	[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5]	5	8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b
[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5, 1]	4638	5	149	99	50	[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5]	5	8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b
[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5, 3]	6905	5	150	99	50	[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5]	5	8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b
[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5, 2]	8704	5	151	100	50	[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5]	5	8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b
[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5, 4]	9112	5	152	101	50	[u'8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b', u'2013-09-10 21:13:05', 5]	5	8a32b16ee07763ff6451ca8ae78c98584783e01716f79b4c4844386b
[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5, 1]	4621	5	153	101	50	[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5]	5	8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3
[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5, 4]	4622	5	154	101	50	[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5]	5	8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3
[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5, 0]	6830	5	155	101	50	[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5]	5	8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3
[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5, 3]	8615	5	156	102	50	[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5]	5	8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3
[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5, 2]	9151	5	157	103	50	[u'8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3', u'2013-09-11 13:28:24', 5]	5	8d63309b14fb2b4340fc9f7fdd658dd46cd663f2f1a025417ea1a2c3
[u'9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332', u'2013-09-10 21:41:42', 5, 2]	4581	5	158	103	50	[u'9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332', u'2013-09-10 21:41:42', 5]	5	9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332
[u'9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332', u'2013-09-10 21:41:42', 5, 1]	4660	5	159	104	51	[u'9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332', u'2013-09-10 21:41:42', 5]	5	9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332
[u'9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332', u'2013-09-10 21:41:42', 5, 0]	7028	5	160	104	51	[u'9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332', u'2013-09-10 21:41:42', 5]	5	9dea803ba12cb9c1de5768c71e34f929f74cf8e297e4b8280d89b332
